20250623CYLEZR,income,1463.22,2025-06-23,外卖,津贴
20251124WPEIN5,income,3432.32,2025-11-24,加班,奖金
20250520OYRVSC,income,1969.18,2025-05-20,正常,津贴
20250212KLOS22,income,6915.84,2025-02-12,购物,津贴
20250719BGR04E,income,4508.67,2025-07-19,购物,奖金
202505170BVLJK,income,3025.23,2025-05-17,生活费,工资
20250803AWEYDL,income,3799.00,2025-08-03,学习,奖金
202508032ORENE,income,6249.22,2025-08-03,补贴,工资
202504247TJF9L,income,4019.15,2025-04-24,补贴,津贴
20250206BV3748,income,6461.42,2025-02-06,学习,奖金
20250528O629PX,income,1734.16,2025-05-28,学习,奖金
20250706MCRGTB,income,8383.73,2025-07-06,购物,津贴
20250905BG5LQT,income,2674.09,2025-09-05,加班,工资
20250913XCIILL,income,2231.12,2025-09-13,外卖,工资
20250924OZFSEJ,income,6202.49,2025-09-24,购物,津贴
20251015RRM71Y,income,7243.61,2025-10-15,购物,津贴
202511203TSEOD,income,4089.42,2025-11-20,加班,津贴
202501035ZGPLS,income,2226.28,2025-01-03,正常,津贴
20250124HU47XS,income,1942.24,2025-01-24,加班,工资
202507017HTDDU,income,2030.08,2025-07-01,报销,工资
20250809NJ30JO,income,2720.15,2025-08-09,娱乐,奖金
20250222C3U5JD,income,6189.64,2025-02-22,购物,奖金
20250618CO4QJH,income,4569.30,2025-06-18,外卖,津贴
20250824TNA268,income,7172.09,2025-08-24,差旅,奖金
202510074TFBNG,income,2891.63,2025-10-07,差旅,津贴
20250223BZXK8A,income,7488.03,2025-02-23,补贴,工资
20250101L4NJHZ,income,3148.12,2025-01-01,正常,奖金
20250418L5HET6,income,6177.44,2025-04-18,外卖,奖金
20251112XTJCA0,income,3879.43,2025-11-12,学习,工资
20250508R5V1MP,income,3724.17,2025-05-08,学习,津贴
202502184O1N0Z,income,2017.97,2025-02-18,补贴,奖金
20250810W66099,income,6276.84,2025-08-10,外卖,津贴
20250424IXALWV,income,268.33,2025-04-24,报销,工资
20251018OPODHW,income,8941.80,2025-10-18,娱乐,奖金
20250827IV3ST5,income,3476.72,2025-08-27,正常,津贴
20250325QDDMFU,income,6310.08,2025-03-25,补贴,津贴
20251022JB6XG7,income,3868.54,2025-10-22,学习,奖金
202512025CMYTG,income,2585.66,2025-12-02,购物,奖金
20250315AA5C01,income,5229.47,2025-03-15,正常,工资
20250720BBU2UM,income,106.19,2025-07-20,学习,奖金
20250819YPBXGR,income,8162.20,2025-08-19,正常,津贴
20250223ET6NL5,income,3265.88,2025-02-23,加班,津贴
202503154CKMIX,income,7802.38,2025-03-15,差旅,津贴
202510118SX6IN,income,349.53,2025-10-11,学习,奖金
20250813KUGY8E,income,1843.97,2025-08-13,正常,工资
20251205I3RAGK,income,6206.95,2025-12-05,加班,津贴
20250324AQF0IN,income,4439.10,2025-03-24,补贴,工资
202511105F7WKV,income,6294.52,2025-11-10,补贴,奖金
20251124LBLSF3,income,3854.95,2025-11-24,生活费,奖金
20250910KKDETT,income,724.22,2025-09-10,正常,津贴
202503069XC3T2,income,8729.44,2025-03-06,补贴,奖金
20250318NPQP12,income,1750.76,2025-03-18,正常,奖金
20250505PG64SO,income,606.66,2025-05-05,加班,津贴
20251107C475UN,income,6786.61,2025-11-07,外卖,津贴
20251122SH6VLH,income,445.60,2025-11-22,娱乐,津贴
20250124KY6DUH,income,5160.21,2025-01-24,生活费,工资
20250214GMPJW9,income,2965.14,2025-02-14,学习,工资
20250310K9202F,income,46.46,2025-03-10,加班,奖金
20250722RNGKFR,income,1916.31,2025-07-22,补贴,奖金
20251110MFV0D7,income,528.28,2025-11-10,外卖,工资
20250110Y0QPBR,income,6690.11,2025-01-10,生活费,工资
202511245HB2O8,income,4187.72,2025-11-24,差旅,奖金
20250127MF89RH,income,3320.13,2025-01-27,娱乐,奖金
20251024ULVRQ2,income,142.98,2025-10-24,报销,奖金
202512169E1653,income,107.40,2025-12-16,正常,奖金
20251006T0U1N9,income,6053.55,2025-10-06,加班,工资
20250709MM0SMT,income,9183.12,2025-07-09,生活费,工资
202503191HAVEW,income,6970.01,2025-03-19,娱乐,奖金
20250604YEZOTD,income,4705.53,2025-06-04,购物,奖金
20250803PXI6DV,income,2098.95,2025-08-03,购物,工资
202506238ALDW6,income,4117.08,2025-06-23,学习,奖金
2025011866CQDS,income,7576.53,2025-01-18,娱乐,工资
202506271E8O5T,income,625.41,2025-06-27,正常,津贴
20250311PS60OX,income,9473.85,2025-03-11,外卖,津贴
2025050245Q17N,income,1069.30,2025-05-02,加班,奖金
202509165S3MOH,income,4965.33,2025-09-16,补贴,工资
20250909CX8EW2,income,3712.97,2025-09-09,加班,工资
20250128XVGJLF,income,990.89,2025-01-28,差旅,津贴
20250422Q642B3,income,512.22,2025-04-22,购物,奖金
202511068DAQ9T,income,2551.09,2025-11-06,正常,津贴
20251224LMQP5A,income,8717.27,2025-12-24,差旅,津贴
20250123AQJHJH,income,6810.23,2025-01-23,差旅,工资
20250602DQO3P9,income,3026.25,2025-06-02,外卖,奖金
20250620TNW483,income,2607.14,2025-06-20,加班,工资
20251201W1002Y,income,177.89,2025-12-01,正常,奖金
20251014OGV3DD,income,3862.62,2025-10-14,学习,工资
20250103SQBBU6,income,7859.52,2025-01-03,娱乐,奖金
20250904AHJP7Y,income,7161.25,2025-09-04,学习,奖金
20250621T4NTG6,income,801.97,2025-06-21,报销,奖金
20250903L4JOOD,income,7064.65,2025-09-03,正常,工资
20250120VSP7QJ,income,2650.27,2025-01-20,娱乐,奖金
20250916BCSSDX,income,1672.25,2025-09-16,生活费,工资
202501166UVA7B,income,7225.07,2025-01-16,生活费,奖金
20250626TGNFFU,income,2482.62,2025-06-26,学习,津贴
20250122YXB2WD,income,9274.24,2025-01-22,娱乐,奖金
20250822V9XZ5T,income,4749.21,2025-08-22,正常,津贴
202507163ZC8X1,income,6673.22,2025-07-16,差旅,奖金
20250321D5WZR5,income,8529.53,2025-03-21,报销,津贴
20251004PUC5YB,income,2751.34,2025-10-04,购物,津贴
202510067A5UYF,income,4368.19,2025-10-06,娱乐,津贴
20250914GQMT5W,income,4427.84,2025-09-14,补贴,津贴
20250122ONH5YO,income,3690.24,2025-01-22,娱乐,奖金
20251022JA2WIC,income,7889.92,2025-10-22,报销,奖金
20251108WM8YRR,income,6516.36,2025-11-08,学习,工资
20250614G1V8Y5,income,5505.90,2025-06-14,娱乐,津贴
20250602IXJ3S1,income,7933.69,2025-06-02,娱乐,奖金
20251112R5LFH7,income,3278.04,2025-11-12,差旅,奖金
20250701UAW2HL,income,9958.87,2025-07-01,正常,津贴
20251201REIHO8,income,7210.41,2025-12-01,外卖,奖金
20250225ESU3MW,income,9076.42,2025-02-25,娱乐,奖金
20251006PZ950K,income,8739.64,2025-10-06,补贴,工资
20250611NUOG1K,income,3453.78,2025-06-11,报销,津贴
20251212DES3P2,income,4676.04,2025-12-12,娱乐,津贴
20251108L9MC8K,income,9796.79,2025-11-08,外卖,工资
2025050866IC3N,income,1410.12,2025-05-08,差旅,津贴
20250919GBJTE2,income,7722.01,2025-09-19,学习,奖金
20250217FDYYFK,income,4665.37,2025-02-17,外卖,奖金
20250517W8U59H,income,4714.78,2025-05-17,外卖,津贴
20250623AURVOI,income,539.03,2025-06-23,报销,工资
20250404V6XI8B,income,3319.15,2025-04-04,学习,工资
202511046JS9UZ,income,4925.16,2025-11-04,学习,津贴
20251215ZDASIT,income,5373.35,2025-12-15,购物,奖金
20251104ZAGPGU,income,7366.98,2025-11-04,娱乐,工资
20250202KSK91H,income,1738.67,2025-02-02,娱乐,工资
20250710749I3Q,income,5581.99,2025-07-10,学习,津贴
20250119GV1J91,income,657.46,2025-01-19,报销,工资
20250423H8SXTI,income,6758.73,2025-04-23,外卖,奖金
20250121MER6WR,income,2978.97,2025-01-21,学习,津贴
202508124S8XUZ,income,8801.98,2025-08-12,加班,工资
20250903KTVKO4,income,5488.75,2025-09-03,加班,工资
20250524OOUJWN,income,6263.27,2025-05-24,补贴,津贴
20250417ORH33M,income,248.71,2025-04-17,生活费,奖金
20250927KJX4O7,income,5193.15,2025-09-27,补贴,津贴
20250323P9UI9Q,income,4257.51,2025-03-23,正常,工资
20250218CWU2HL,income,8879.77,2025-02-18,补贴,奖金
20251227202Q6B,income,1406.97,2025-12-27,外卖,津贴
2025122452EI3A,income,7714.59,2025-12-24,娱乐,工资
202502272AHZ39,income,9508.25,2025-02-27,学习,奖金
202509199KOHQD,income,8766.04,2025-09-19,学习,津贴
202508249UHNE5,income,2305.57,2025-08-24,购物,奖金
20251024MAHH0M,income,5248.70,2025-10-24,报销,奖金
20250810ZHEX8F,income,6003.10,2025-08-10,差旅,津贴
20251207C7GK92,income,3088.64,2025-12-07,生活费,奖金
202501202OCK0E,income,7961.45,2025-01-20,差旅,津贴
202506123ICOF0,income,1124.06,2025-06-12,购物,工资
20250606UIILKE,income,6337.22,2025-06-06,外卖,奖金
20250427VGHUM8,income,8377.50,2025-04-27,娱乐,津贴
20250322177KPY,income,5494.85,2025-03-22,外卖,奖金
20251020U04YV4,income,1702.28,2025-10-20,正常,工资
20250610E43U7T,income,1037.14,2025-06-10,加班,津贴
20250827DTCYCH,income,6055.31,2025-08-27,购物,工资
20250617094TK7,income,3316.22,2025-06-17,补贴,奖金
20250614V7TEG1,income,3786.83,2025-06-14,差旅,奖金
202512133RZGGQ,income,6094.40,2025-12-13,娱乐,工资
20250918BMWLB0,income,850.03,2025-09-18,生活费,津贴
20250716B60J0K,income,8166.18,2025-07-16,差旅,奖金
20250815594KDT,income,7982.68,2025-08-15,加班,津贴
20250222KF456X,income,551.82,2025-02-22,学习,奖金
20250413QKVDC7,income,6493.56,2025-04-13,加班,奖金
20250928XD3CFP,income,2029.34,2025-09-28,差旅,奖金
20251019GTPAWX,income,2073.17,2025-10-19,补贴,津贴
20250519T3OMWC,income,4083.87,2025-05-19,娱乐,奖金
202504061IUAV9,income,7861.26,2025-04-06,差旅,奖金
20250512UJ2RK8,income,6513.99,2025-05-12,加班,津贴
20250804BDHV8R,income,2796.43,2025-08-04,购物,津贴
20250711VQX8MB,income,3433.86,2025-07-11,差旅,工资
20250603VNWNSH,income,9887.37,2025-06-03,外卖,奖金
202511112K3HHM,income,581.42,2025-11-11,外卖,津贴
20250410G6NDEU,income,5235.60,2025-04-10,娱乐,奖金
202506156WCBJ7,income,2567.55,2025-06-15,娱乐,津贴
202507153S2Q23,income,5213.94,2025-07-15,加班,工资
20250727UPV6S8,income,6230.41,2025-07-27,正常,津贴
20250119GU98SX,income,4947.14,2025-01-19,差旅,奖金
202504059ROE0N,income,2425.34,2025-04-05,购物,奖金
20251019K6RJK3,income,4072.30,2025-10-19,加班,奖金
2025020527YRAL,income,3434.28,2025-02-05,正常,津贴
20250207K2N2Y7,income,3500.03,2025-02-07,外卖,奖金
202506121C04UX,income,386.40,2025-06-12,生活费,奖金
20250716C5DX6G,income,4918.14,2025-07-16,加班,津贴
20250302VMINUQ,income,772.10,2025-03-02,差旅,工资
202508153WPESL,income,3127.31,2025-08-15,补贴,奖金
20250409Z0768F,income,4176.44,2025-04-09,补贴,津贴
20250610RHA0UP,income,7700.46,2025-06-10,生活费,津贴
202503154YESNB,income,1005.34,2025-03-15,加班,奖金
20251112H3QCGP,income,4344.14,2025-11-12,学习,工资
20250902AM35V0,income,4235.99,2025-09-02,正常,工资
20250706OUYSZP,income,8684.23,2025-07-06,娱乐,奖金
202510278H4VM3,income,5340.18,2025-10-27,购物,奖金
20250612YK4W53,income,7931.04,2025-06-12,报销,奖金
20250112YFUXT1,income,6677.01,2025-01-12,购物,工资
20250425PMSHI5,income,2622.58,2025-04-25,外卖,津贴
20251212NPFRGN,income,2989.08,2025-12-12,生活费,津贴
20251126VAE6R6,income,1593.96,2025-11-26,报销,津贴
20250918XT4SMH,income,2138.63,2025-09-18,正常,津贴
20251126HT45BC,income,6665.54,2025-11-26,补贴,津贴
20250109FC8I8M,income,6508.65,2025-01-09,购物,工资
2025092895LWDN,income,2803.06,2025-09-28,报销,津贴
20251118XVGKIN,income,575.16,2025-11-18,加班,奖金
20250227E5KAKI,income,7938.03,2025-02-27,购物,津贴
202502110MP7FJ,income,2746.61,2025-02-11,加班,工资
20250704LJ0B0H,income,3237.62,2025-07-04,加班,工资
20250405UWXZA3,income,8790.17,2025-04-05,正常,津贴
20250917KU1TXO,income,4490.30,2025-09-17,正常,津贴
20250302ZV464G,income,8468.82,2025-03-02,补贴,奖金
20250613LCC5DK,income,4179.19,2025-06-13,正常,奖金
20250122JH55N3,income,6983.17,2025-01-22,正常,奖金
202512079ABUPH,income,331.03,2025-12-07,正常,津贴
20251112CTMLPD,income,722.05,2025-11-12,差旅,津贴
20250702F3HHTJ,income,637.72,2025-07-02,加班,津贴
20250728C6CIIW,income,2294.69,2025-07-28,补贴,奖金
202511193BQ2A3,income,5178.96,2025-11-19,娱乐,工资
202503270ZT7TD,income,1524.64,2025-03-27,外卖,工资
20250401NF0ITI,income,4765.03,2025-04-01,娱乐,津贴
20251123DSYXTH,income,2099.05,2025-11-23,报销,工资
20251222EBJCI3,income,133.55,2025-12-22,生活费,工资
20250802R02577,income,5381.19,2025-08-02,补贴,奖金
20250318VE2897,income,7110.78,2025-03-18,正常,工资
20250706IBBS4O,income,7187.59,2025-07-06,补贴,奖金
20250111N9R3IL,income,8084.08,2025-01-11,购物,奖金
20250519BTEPK1,income,3483.72,2025-05-19,生活费,奖金
20250616Z3EBF6,income,3685.81,2025-06-16,正常,工资
20250821Q1WPOA,income,954.96,2025-08-21,报销,奖金
202508100PIU7X,income,635.61,2025-08-10,生活费,津贴
202511213NQBKW,income,8611.91,2025-11-21,补贴,工资
20250601CKDD2G,income,7427.88,2025-06-01,补贴,津贴
20250723WAZMBE,income,7236.66,2025-07-23,差旅,奖金
20251007I2QS7O,income,7652.57,2025-10-07,差旅,津贴
20250918X3934U,income,5192.95,2025-09-18,外卖,工资
20250825GLB0HC,income,319.42,2025-08-25,差旅,工资
20250516COSM81,income,8086.25,2025-05-16,报销,工资
20250220T6ZC9M,income,6248.91,2025-02-20,购物,奖金
20250408BSHX3M,income,3324.08,2025-04-08,加班,奖金
2025111817F54G,income,4503.03,2025-11-18,外卖,奖金
202511020FF45L,income,960.21,2025-11-02,娱乐,奖金
20251113JVBRAB,income,2534.13,2025-11-13,加班,工资
20250922KK35I2,income,7276.64,2025-09-22,正常,奖金
202506158YEWRL,income,2799.03,2025-06-15,生活费,工资
20250610QFJXCE,income,5612.78,2025-06-10,生活费,工资
202502224U292W,income,1817.13,2025-02-22,生活费,津贴
20250303MSGXA9,income,1918.39,2025-03-03,生活费,工资
202512084LUERA,income,7478.38,2025-12-08,报销,工资
20250127VHY5H7,income,1406.98,2025-01-27,购物,津贴
20250227ZU7FS4,income,501.99,2025-02-27,报销,奖金
20250228242EU1,income,69.87,2025-02-28,生活费,津贴
20251019Y34QOE,income,7111.27,2025-10-19,补贴,津贴
202507167DJXLA,income,933.98,2025-07-16,娱乐,奖金
20251016GVCLAM,income,376.22,2025-10-16,外卖,奖金
20250417OHQF8S,income,2442.93,2025-04-17,正常,津贴
20250407H6POJE,income,7508.53,2025-04-07,差旅,工资
20251120X1HE9R,income,7911.97,2025-11-20,加班,津贴
20250805EJLJ83,income,1403.24,2025-08-05,报销,奖金
20250324F6S6S9,income,4003.14,2025-03-24,生活费,津贴
20250904DRMC8E,income,5820.26,2025-09-04,生活费,津贴
202512173N7XNK,income,1064.29,2025-12-17,外卖,工资
2025090118CQ1O,income,8769.62,2025-09-01,外卖,津贴
202512223EYTRC,income,3887.36,2025-12-22,外卖,工资
20251127HHCLDQ,income,8244.71,2025-11-27,娱乐,奖金
20250611JQ1QTI,income,1186.16,2025-06-11,加班,工资
202506078XUYBD,income,7446.14,2025-06-07,生活费,津贴
20250719OASIXQ,income,9542.59,2025-07-19,差旅,工资
20250925QC4RO2,income,8896.42,2025-09-25,正常,工资
202503121UJJUM,income,8460.81,2025-03-12,购物,工资
20250602WAF78Y,income,1569.53,2025-06-02,购物,津贴
20250201J1ALWF,income,5500.49,2025-02-01,补贴,奖金
202506114ODA7M,income,2666.65,2025-06-11,补贴,奖金
20250318MX0WEC,income,1414.41,2025-03-18,购物,津贴
20251027HBT3O6,income,1073.85,2025-10-27,补贴,奖金
20250627H1CPDJ,income,3981.39,2025-06-27,差旅,奖金
20250405Q77RTE,income,7368.52,2025-04-05,报销,工资
20250905QBM9M6,income,7993.23,2025-09-05,加班,工资
20250405C8CYGH,income,9553.50,2025-04-05,差旅,津贴
20251014HG9HJR,income,3633.70,2025-10-14,差旅,津贴
202506029DX3D5,income,1417.63,2025-06-02,生活费,津贴
20251216861L9J,income,6986.65,2025-12-16,娱乐,津贴
202510018N5F3D,income,4262.06,2025-10-01,购物,奖金
20250806GMC6SZ,income,6040.40,2025-08-06,学习,奖金
20251013WMZ5GN,income,9638.83,2025-10-13,外卖,津贴
202508071T4EDY,income,6471.94,2025-08-07,正常,工资
20250523FIYXXS,income,2446.51,2025-05-23,学习,奖金
202506015SJ0MW,income,8925.84,2025-06-01,报销,工资
202512165U61BP,income,8148.61,2025-12-16,生活费,津贴
202511133BGM2X,income,7143.34,2025-11-13,加班,奖金
20250610UFSA04,income,8785.77,2025-06-10,加班,工资
202507177IDE3I,income,6566.86,2025-07-17,正常,奖金
202510273R8QGZ,income,5583.19,2025-10-27,学习,工资
20250627NWIWZK,income,6060.58,2025-06-27,加班,工资
20250914742TVU,income,1411.94,2025-09-14,报销,奖金
202509169K17JK,income,3760.73,2025-09-16,娱乐,奖金
20250305PFH6W1,income,2239.11,2025-03-05,正常,津贴
20251002LA1HJ2,income,9987.97,2025-10-02,学习,工资
20250103IEIBLN,income,1967.05,2025-01-03,加班,奖金
2025051790E44Q,income,8790.28,2025-05-17,补贴,津贴
20250512S6TYMT,income,1173.58,2025-05-12,外卖,津贴
20250306FGO8YI,income,5778.68,2025-03-06,差旅,工资
20251006PUYORE,income,5276.85,2025-10-06,报销,奖金
20250615NMM2J4,income,5690.99,2025-06-15,学习,津贴
20250723AWPEL3,income,7166.94,2025-07-23,生活费,工资
20251208ZARO1T,income,1655.28,2025-12-08,报销,工资
20250514UISZAA,income,2026.24,2025-05-14,报销,工资
20251116LJINRB,income,168.03,2025-11-16,报销,工资
20251226HQAK2H,income,5965.61,2025-12-26,娱乐,津贴
20250126IHDU4A,income,4222.99,2025-01-26,正常,津贴
20250715G74DU0,income,8883.04,2025-07-15,购物,奖金
20251202WYJQ94,income,3865.26,2025-12-02,生活费,工资
20250603RYR6DB,income,8723.69,2025-06-03,学习,工资
20250912SY5F63,income,3577.48,2025-09-12,学习,奖金
20250913YKNM5Q,income,6797.46,2025-09-13,外卖,工资
20250109TDIJJC,income,6732.29,2025-01-09,报销,津贴
20250818AHWFR6,income,7898.75,2025-08-18,加班,工资
2025071736Z80H,income,6712.69,2025-07-17,学习,津贴
20251104DNR63D,income,3014.66,2025-11-04,购物,工资
20250825YY3FRG,income,1405.85,2025-08-25,正常,奖金
20250217YQKGJ8,income,2948.05,2025-02-17,报销,工资
20250901V5YHPE,income,3810.19,2025-09-01,生活费,津贴
202505114BGVG3,income,9846.29,2025-05-11,差旅,工资
20250314AEFNTO,income,5313.59,2025-03-14,加班,奖金
20250107B2CYHY,income,639.84,2025-01-07,加班,奖金
20251219MDLO8B,income,1145.49,2025-12-19,差旅,津贴
20250908GFRC4N,income,5023.24,2025-09-08,购物,奖金
202504067MGU2Z,income,2823.28,2025-04-06,生活费,工资
20250810LZIK8L,income,8946.75,2025-08-10,差旅,工资
20250703JVN2RT,income,1065.01,2025-07-03,娱乐,奖金
20250502Q6DM5N,income,6750.83,2025-05-02,补贴,津贴
20250216P1BN0I,income,6519.26,2025-02-16,加班,工资
20250203PNS2JH,income,9615.50,2025-02-03,正常,奖金
202512080B2Q4T,income,7287.67,2025-12-08,学习,工资
202511203LBO9L,income,1593.35,2025-11-20,补贴,奖金
20250114UB7G78,income,9109.98,2025-01-14,报销,工资
2025061273PON0,income,4658.08,2025-06-12,报销,津贴
20250301WMZ0YI,income,7220.10,2025-03-01,购物,津贴
20250706QO3QPS,income,8353.97,2025-07-06,补贴,奖金
20250614EK4ZPE,income,6589.85,2025-06-14,报销,工资
2025102302JXLZ,income,4735.94,2025-10-23,差旅,津贴
20251122TQ5QA4,income,8490.47,2025-11-22,购物,奖金
20250106HLKNL3,income,2817.57,2025-01-06,正常,工资
20250127HS44KA,income,9798.35,2025-01-27,正常,津贴
20250925MUGMIA,income,1767.51,2025-09-25,正常,奖金
20251122108Y5M,income,5516.02,2025-11-22,报销,工资
20250526QUCGCC,income,300.88,2025-05-26,外卖,奖金
202506087N4X2E,income,1890.68,2025-06-08,差旅,津贴
20250523USY5E3,income,8706.11,2025-05-23,学习,奖金
20250226727YUU,income,6953.43,2025-02-26,娱乐,津贴
20251018VPNKUJ,income,561.19,2025-10-18,报销,工资
202505185O59V4,income,6444.14,2025-05-18,差旅,津贴
2025022503CMJX,income,292.65,2025-02-25,加班,工资
20250415PDNFO6,income,9065.62,2025-04-15,报销,津贴
20251223KO0H6R,income,857.95,2025-12-23,学习,奖金
20250725SD8113,income,7767.41,2025-07-25,报销,奖金
20251025233X5X,income,2539.65,2025-10-25,报销,津贴
20251211P6GMQ1,income,4157.36,2025-12-11,娱乐,津贴
20251008NBI7KJ,income,9717.04,2025-10-08,报销,奖金
20250705JJDLGQ,income,4851.96,2025-07-05,娱乐,津贴
20250815H6KMXE,income,5630.55,2025-08-15,正常,津贴
20250911EDDF1B,income,9521.65,2025-09-11,购物,奖金
20250925TTHYCL,income,5476.26,2025-09-25,补贴,工资
20250624SDRC0P,income,4618.22,2025-06-24,正常,津贴
20250602GMKRJJ,income,2622.66,2025-06-02,加班,工资
20250224WNN1Z6,income,4012.44,2025-02-24,差旅,工资
20250823QSH6RP,income,1450.47,2025-08-23,外卖,津贴
20250813FQMVK0,income,6126.90,2025-08-13,正常,工资
202503043590F2,income,391.98,2025-03-04,正常,奖金
20250220P53N10,income,877.71,2025-02-20,购物,奖金
20250217XTKGML,income,3928.31,2025-02-17,正常,工资
20250101ZE7I0R,income,9339.51,2025-01-01,购物,津贴
2025022039BCNH,income,1822.04,2025-02-20,补贴,工资
20250101SAF788,income,6638.37,2025-01-01,外卖,工资
202512196WMML9,income,3449.96,2025-12-19,学习,奖金
20250221KW20QJ,income,2858.66,2025-02-21,补贴,工资
20250513RGHFBK,income,6323.13,2025-05-13,娱乐,工资
202505160ADYIA,income,6003.43,2025-05-16,学习,津贴
20250917VI5EXT,income,7329.37,2025-09-17,学习,津贴
20250116ZFVN47,income,8586.68,2025-01-16,生活费,津贴
20251204Z3CHG3,income,4479.59,2025-12-04,外卖,津贴
20250725RLHLDK,income,5914.76,2025-07-25,加班,工资
20250811CDOFCE,income,31.91,2025-08-11,购物,津贴
2025052848TB2F,income,3271.69,2025-05-28,差旅,奖金
20250428S23U5L,income,8038.21,2025-04-28,娱乐,工资
20251212V7ECYL,income,7579.93,2025-12-12,生活费,奖金
20251128LJE9BD,income,8250.39,2025-11-28,差旅,工资
20250128KUVH15,income,6518.92,2025-01-28,学习,津贴
20250904WUT1CP,income,6052.98,2025-09-04,娱乐,工资
20250505KSVJQ0,income,4873.62,2025-05-05,购物,工资
20250314NTBP8W,income,7959.38,2025-03-14,外卖,奖金
202505218PQ6B4,income,6086.21,2025-05-21,娱乐,工资
202501120M8UCD,income,7282.75,2025-01-12,报销,奖金
202508212K35XI,income,2734.23,2025-08-21,学习,奖金
202505071F604Z,income,352.92,2025-05-07,娱乐,奖金
20250904OST2SO,income,4495.02,2025-09-04,报销,奖金
20251112M2ZCJJ,income,2497.06,2025-11-12,正常,工资
202501107PUD2G,income,9568.25,2025-01-10,补贴,奖金
20251224LJGY2J,income,8876.02,2025-12-24,学习,工资
202510130A3ZBG,income,3300.03,2025-10-13,购物,工资
20251023GHZ8GL,income,2252.48,2025-10-23,差旅,工资
20250322G1DUAP,income,2961.27,2025-03-22,正常,津贴
20250125FEEZ8U,income,7965.09,2025-01-25,购物,工资
20250328GZXJE6,income,7891.27,2025-03-28,外卖,津贴
20250820WBBLDT,income,5737.21,2025-08-20,报销,奖金
20250818H78W45,income,841.90,2025-08-18,补贴,奖金
20250309LR6E23,income,779.85,2025-03-09,补贴,工资
20250915P2M8Q9,income,8323.53,2025-09-15,加班,奖金
20250414KLYBXE,income,6152.27,2025-04-14,报销,奖金
20250911CPWTAH,income,4253.83,2025-09-11,娱乐,津贴
20250117TY2R1A,income,7533.39,2025-01-17,差旅,奖金
20250820BBR4R8,income,4179.13,2025-08-20,差旅,奖金
20250404Q6VOBB,income,2128.56,2025-04-04,学习,工资
20250923JSDZDV,income,4539.92,2025-09-23,加班,津贴
20251128ZZXUYQ,income,2991.37,2025-11-28,补贴,工资
20250922DMK6QJ,income,3057.05,2025-09-22,加班,工资
20250104I5AKCN,income,4023.69,2025-01-04,学习,津贴
20250907PMA5D3,income,698.75,2025-09-07,加班,工资
20250603FI8NH3,income,1275.01,2025-06-03,差旅,津贴
20250227AVAN0L,income,9951.32,2025-02-27,差旅,奖金
20251018ACHEPW,income,3050.56,2025-10-18,购物,奖金
20250313ERQTUZ,income,6972.55,2025-03-13,购物,津贴
20250821FQ9JLD,income,2419.58,2025-08-21,正常,奖金
20250206E5TOOK,income,2125.55,2025-02-06,报销,奖金
20250924QV2OXU,income,7535.75,2025-09-24,购物,奖金
20251210RGRPH1,income,190.37,2025-12-10,差旅,奖金
20250122Z2PH5H,income,1523.31,2025-01-22,外卖,奖金
20250325IP2851,income,3669.88,2025-03-25,正常,工资
202511103FQ0Y7,income,4329.39,2025-11-10,加班,工资
20250907N4K0HT,income,9893.97,2025-09-07,购物,工资
202505277UXMCF,income,8450.19,2025-05-27,报销,工资
20250622WPLPHX,income,6152.14,2025-06-22,报销,津贴
20250314V6CW24,income,4915.67,2025-03-14,外卖,津贴
20250823M38JQM,income,9105.35,2025-08-23,购物,工资
202508260I59X9,income,1312.44,2025-08-26,购物,津贴
20251228UWPL33,income,7685.68,2025-12-28,报销,工资
202504123U1YPE,income,6529.46,2025-04-12,正常,工资
20250118MK68KR,income,8860.03,2025-01-18,正常,工资
20250605AWLO0G,income,4201.52,2025-06-05,正常,工资
20250413LDXQLC,income,5857.26,2025-04-13,补贴,奖金
20250126ZU0CMR,income,9301.29,2025-01-26,加班,奖金
20251018STX51U,income,3691.38,2025-10-18,报销,津贴
20250911C27EGY,income,1631.16,2025-09-11,外卖,工资
20250225EDG7W8,income,7614.47,2025-02-25,学习,工资
202511200RGC3M,income,8279.84,2025-11-20,补贴,津贴
202508169ROLUX,income,3003.91,2025-08-16,报销,奖金
20250216PBHUSB,income,466.48,2025-02-16,正常,工资
202503013WI9NP,income,3415.54,2025-03-01,购物,奖金
20251111K2D81V,income,7370.73,2025-11-11,学习,奖金
20250818TP1GFZ,income,499.32,2025-08-18,娱乐,津贴
20250927JVDG9A,income,4618.53,2025-09-27,加班,津贴
20250303UN45VP,income,7521.38,2025-03-03,生活费,津贴
2025060800RW2L,income,6364.45,2025-06-08,补贴,奖金
20251004IDV4PQ,income,2807.03,2025-10-04,学习,工资
20250910N9RJ03,income,8393.68,2025-09-10,生活费,奖金
202506114M1KKY,income,7499.58,2025-06-11,补贴,工资
20251124MY623R,income,485.47,2025-11-24,补贴,奖金
202510108X54MH,income,3553.18,2025-10-10,正常,工资
20250107DSF9HC,income,1981.65,2025-01-07,补贴,津贴
20250826OKKWBD,income,701.26,2025-08-26,娱乐,奖金
20250120J9XZC5,income,8485.79,2025-01-20,加班,津贴
202503192NHZ69,income,233.51,2025-03-19,正常,津贴
20250603TL1GAY,income,1754.81,2025-06-03,正常,津贴
